City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
351,Fenoarivo,MG,-18.933,47.4354,64.4,94,75,1.14,broken clouds
352,Blythe,US,33.6103,-114.5964,82.0,16,1,5.75,clear sky
353,Scarborough,GB,54.2797,-0.4044,37.99,88,99,6.29,overcast clouds
354,Porto Belo,BR,-27.1578,-48.5531,77.0,83,75,6.91,broken clouds
355,Touros,BR,-5.1989,-35.4608,80.6,78,20,5.75,few clouds
356,Sebinkarahisar,TR,40.2883,38.4236,27.01,97,98,1.63,overcast clouds
357,Carlibaba,RO,47.5833,25.1333,34.0,63,12,4.29,few clouds
358,Kawalu,ID,-7.3817,108.2082,71.94,87,99,2.55,light rain
359,Mahanje,TZ,-9.9333,35.3333,65.57,96,100,1.63,light rain
360,Margate,GB,51.3813,1.3862,37.99,71,0,1.01,clear sky
361,Rio Gallegos,AR,-51.6226,-69.2181,51.8,35,40,35.68,scattered clouds
362,Tabuk,PH,17.4189,121.4443,70.95,84,74,2.13,broken clouds
363,Nago,JP,26.5881,127.9761,68.0,94,90,4.61,overcast clouds
364,Vao,NC,-22.6667,167.4833,75.22,76,20,16.53,few clouds
365,Atlantic City,US,39.3643,-74.4229,42.8,28,0,10.36,clear sky
366,Malvern,US,34.3623,-92.813,66.2,26,1,6.91,clear sky
367,Mongo,TD,12.1844,18.693,76.55,16,71,7.7,broken clouds
368,Husavik,IS,66.0449,-17.3389,26.6,93,0,1.14,clear sky
369,Mirnyy,RU,62.5353,113.9611,12.22,96,100,5.39,overcast clouds
370,Upernavik,GL,72.7868,-56.1549,-19.28,81,0,12.84,clear sky
371,Nuuk,GL,64.1835,-51.7216,28.4,93,75,3.44,broken clouds
372,Los Llanos De Aridane,ES,28.6585,-17.9182,64.4,72,0,21.85,clear sky
373,Torbat-E Jam,IR,35.244,60.6225,47.93,52,51,3.6,broken clouds
374,Russellville,US,35.2784,-93.1338,66.2,26,1,3.44,clear sky
375,Chumikan,RU,54.7183,135.315,0.9,86,0,25.1,clear sky
376,Ketchikan,US,55.3422,-131.6461,44.6,70,90,11.5,overcast clouds
377,Balaipungut,ID,1.05,101.2833,71.83,97,100,0.78,overcast clouds
378,Olinda,BR,-8.0089,-34.8553,80.6,69,40,5.75,scattered clouds
379,Coihueco,CL,-36.6167,-71.8333,84.2,39,0,11.5,clear sky
380,Nishihara,JP,26.1842,127.7558,68.0,77,75,4.61,broken clouds
381,Tougan,BF,13.0667,-3.0667,88.54,18,32,4.5,scattered clouds
382,Huarmey,PE,-10.0681,-78.1522,74.61,76,88,8.81,overcast clouds
383,Ostrovnoy,RU,68.0531,39.5131,-0.02,92,100,10.02,overcast clouds
384,Kaduqli,SD,11.0167,29.7167,77.34,14,23,10.11,few clouds
385,Doka,SD,13.5167,35.7667,77.0,24,1,7.61,clear sky
386,Sharya,RU,58.3686,45.5144,18.3,97,100,5.91,light snow
387,Ajalpan,MX,18.3667,-97.25,71.47,47,6,10.89,clear sky
388,Pitimbu,BR,-7.4706,-34.8086,80.6,89,20,6.91,few clouds
389,Alyangula,AU,-13.8483,136.4192,82.4,89,94,9.01,overcast clouds
390,Walvis Bay,NA,-22.9575,14.5053,62.6,82,0,11.5,clear sky
391,Yar-Sale,RU,66.8333,70.8333,-24.14,86,94,8.43,overcast clouds
392,Tadine,NC,-21.55,167.8833,78.89,64,32,8.39,scattered clouds
393,Nichinan,JP,31.6,131.3667,51.8,93,75,5.75,broken clouds
394,Buala,SB,-8.145,159.5921,83.84,72,100,6.31,light rain
395,Guangyuan,CN,32.442,105.823,52.0,91,97,0.56,overcast clouds
396,Babocsa,HU,46.0416,17.3433,34.52,82,31,4.29,scattered clouds
397,Koumac,NC,-20.5667,164.2833,80.28,64,0,4.47,clear sky
398,Narsaq,GL,60.9167,-46.05,30.2,86,75,6.91,light snow
399,Gorontalo,ID,0.5412,123.0595,74.98,85,87,3.04,overcast clouds
400,Vestmanna,FO,62.1564,-7.1664,41.0,100,75,2.3,broken clouds
401,San Ramon,US,37.7799,-121.978,64.0,34,1,10.36,clear sky
402,Sobolevo,RU,54.4299,31.8996,20.25,95,63,10.6,broken clouds
403,Palmer,US,42.1584,-72.3287,35.6,30,1,10.36,clear sky
404,Houston,US,29.7633,-95.3633,66.99,27,1,9.22,clear sky
405,Sitka,US,57.0531,-135.33,44.6,65,75,8.05,broken clouds
406,Kaduna,NG,10.5222,7.4383,77.77,16,23,7.38,few clouds
407,Harper,LR,4.375,-7.7169,79.21,86,47,6.42,scattered clouds
408,Ursulo Galvan,MX,22.7333,-98.3,71.01,69,99,1.99,overcast clouds
409,Olafsvik,IS,64.8945,-23.7142,40.57,72,99,17.4,overcast clouds
410,Blackwater,AU,-23.5833,148.8833,78.71,66,16,12.71,few clouds
411,Lodja,CD,-3.4833,23.4333,66.67,98,100,0.49,overcast clouds
412,Te Anau,NZ,-45.4167,167.7167,54.77,53,64,0.34,broken clouds
413,Bambari,CF,5.768,20.6757,75.04,53,51,4.21,broken clouds
414,Aykhal,RU,66.0,111.5,3.67,92,100,2.44,overcast clouds
415,Paamiut,GL,61.994,-49.6678,30.54,98,99,5.01,overcast clouds
416,Auki,SB,-8.7676,160.7034,83.64,72,100,2.35,overcast clouds
417,Voh,NC,-20.9667,164.7,81.01,64,6,4.83,clear sky
418,Itarema,BR,-2.9248,-39.9167,78.03,87,100,10.89,overcast clouds
419,Faya,SA,18.3851,42.4509,60.8,72,0,6.91,clear sky
420,Banda Aceh,ID,5.5577,95.3222,78.57,77,78,4.07,broken clouds
421,Mount Gambier,AU,-37.8333,140.7667,57.2,100,90,10.36,light rain
422,Krasnogorsk,RU,55.8225,37.3181,21.0,79,75,6.71,broken clouds
423,Mana,GF,5.6592,-53.7767,77.68,88,49,12.8,scattered clouds
424,Sofronea,RO,46.2667,21.3,28.4,74,0,4.61,clear sky
425,Kahului,US,20.8947,-156.47,78.8,57,40,21.85,scattered clouds
426,Sarangani,PH,5.4033,125.4636,80.85,72,100,5.12,overcast clouds
427,Humboldt,US,40.6665,-123.9178,53.01,58,20,13.8,few clouds
428,Dzaoudzi,YT,-12.7887,45.2699,82.4,78,0,8.05,moderate rain
429,Salinas,US,36.6777,-121.6555,60.8,48,1,11.5,clear sky
430,Oak Ridge,US,36.0104,-84.2696,57.2,19,1,3.44,clear sky
431,Suksun,RU,57.1431,57.3949,-3.6,92,70,6.64,broken clouds
432,Snezhnogorsk,RU,69.1933,33.2531,-13.0,84,0,4.47,clear sky
433,Ponta Do Sol,PT,32.6667,-17.1,59.0,75,59,3.0,broken clouds
434,Lavrentiya,RU,65.5833,-171.0,31.93,98,100,31.72,snow
435,Debre Sina,ET,9.85,39.7667,48.13,54,0,1.41,clear sky
436,Coxim,BR,-18.5067,-54.76,74.48,86,8,3.2,clear sky
437,Zhangjiakou,CN,40.81,114.8794,29.79,90,36,1.14,scattered clouds
438,Hami,CN,42.8,93.45,38.26,66,83,1.57,broken clouds
439,Awjilah,LY,29.1081,21.2869,62.38,37,0,7.56,clear sky
440,Pandhurna,IN,21.6,78.5167,73.11,20,0,5.48,clear sky
441,Mwene-Ditu,CD,-7.0,23.45,63.12,95,100,2.73,overcast clouds
442,Cayenne,GF,4.9333,-52.3333,80.01,89,40,4.61,scattered clouds
443,Hajnowka,PL,52.7433,23.5812,28.99,84,83,5.99,broken clouds
444,Kuching,MY,1.55,110.3333,75.2,100,40,1.14,scattered clouds
445,Lanigan,CA,51.8501,-105.0344,37.4,70,0,5.75,clear sky
446,Ahipara,NZ,-35.1667,173.1667,67.26,59,76,12.95,broken clouds
447,Yuancheng,CN,36.652,107.7896,37.26,79,100,4.23,overcast clouds
448,Northam,GB,51.0333,-4.2167,30.0,84,32,1.99,scattered clouds
449,Piraquara,BR,-25.4417,-49.0633,66.0,94,75,5.75,broken clouds
450,Vermilion,US,40.1667,-87.7506,55.0,43,1,9.22,clear sky
451,Strezhevoy,RU,60.7333,77.5889,8.6,85,90,4.47,overcast clouds
452,Byron Bay,AU,-28.65,153.6167,77.0,73,62,8.05,broken clouds
453,Zaysan,KZ,47.4667,84.8667,16.03,90,96,0.67,overcast clouds
454,Matata,NZ,-37.8833,176.75,69.01,57,0,10.0,clear sky
455,Hudson Bay,CA,52.85,-102.3842,38.71,75,0,8.39,clear sky
456,Aswan,EG,24.0934,32.907,64.76,23,0,12.15,clear sky
457,Kitui,KE,-1.367,38.0106,63.32,98,12,4.29,few clouds
458,Moba,CN,33.2288,105.0179,38.08,82,96,1.61,overcast clouds
459,Mtsamboro,YT,-12.6998,45.0689,82.4,78,0,8.05,moderate rain
460,Apac,UG,1.9756,32.5386,73.89,40,64,2.86,broken clouds
461,Klaksvik,FO,62.2266,-6.589,41.0,100,75,2.3,broken clouds
462,Belaya Gora,RU,68.5333,146.4167,-9.92,90,100,10.58,overcast clouds
463,Chibombo,ZM,-14.6569,28.0706,62.1,98,95,3.6,overcast clouds
464,Grahamstown,ZA,-33.3042,26.5328,68.0,89,68,1.99,broken clouds
465,Dabakala,CI,8.3667,-4.4333,80.94,69,98,6.08,overcast clouds
466,Karakol,KG,42.4907,78.3936,31.03,81,44,4.23,scattered clouds
467,Canakkale,TR,40.0833,26.8333,33.8,80,0,4.61,clear sky
468,Campoverde,PE,-8.4753,-74.8058,79.05,84,49,3.6,heavy intensity rain
469,Lamu,KE,-2.2717,40.902,77.58,84,0,12.48,clear sky
470,Half Moon Bay,US,37.4636,-122.4286,60.8,76,90,10.36,overcast clouds
471,Arkhara,RU,49.4212,130.0842,-0.69,93,6,4.79,clear sky
472,Kununurra,AU,-15.7667,128.7333,82.4,100,66,3.44,broken clouds
473,Rincon,US,32.296,-81.2354,60.8,18,20,12.66,few clouds
474,Cascais,PT,38.6979,-9.4215,54.0,74,60,19.04,broken clouds
475,Tocopilla,CL,-22.092,-70.1979,72.14,69,35,11.81,scattered clouds
476,Praia Da Vitoria,PT,38.7333,-27.0667,62.01,100,75,15.5,light intensity drizzle
477,Tairua,NZ,-37.0167,175.85,69.01,59,4,18.99,clear sky
478,Teguise,ES,29.0605,-13.564,62.6,67,75,8.05,light intensity drizzle
479,Susangerd,IR,31.5608,48.1831,59.0,44,0,2.3,clear sky
480,Careiro Da Varzea,BR,-3.2003,-59.8119,82.4,74,20,4.61,light rain
481,Svetlogorsk,BY,52.6333,29.7333,29.43,96,100,12.41,overcast clouds
482,Krasnoselkup,RU,65.7,82.4667,-15.21,89,74,3.44,broken clouds
483,Anuradhapura,LK,8.3565,80.4173,73.63,96,24,4.47,few clouds
484,Bereda,ES,43.2686,-7.5406,43.0,88,74,8.99,broken clouds
485,Canico,PT,32.6333,-16.85,62.6,82,75,10.36,broken clouds
486,Lively,CA,46.4334,-81.1498,19.99,35,40,8.05,scattered clouds
487,Aasiaat,GL,68.7098,-52.8699,9.84,96,100,7.61,overcast clouds
488,Rio Blanco,MX,18.8333,-97.15,62.15,68,80,5.82,broken clouds
489,Essex,US,40.7834,-74.2163,41.0,33,20,11.5,few clouds
490,Trujillo,PE,-8.116,-79.03,71.6,94,75,10.36,light intensity drizzle
491,Atbasar,KZ,51.8,68.3333,21.42,97,100,16.13,snow
492,Gayny,RU,60.3071,54.3241,-5.44,92,79,4.9,broken clouds
493,Kortkeros,RU,61.8106,51.5806,-5.8,84,0,4.47,clear sky
494,Chissamba,AO,-12.1667,17.3333,62.53,76,67,2.24,broken clouds
495,Emirdag,TR,39.0197,31.15,30.13,96,34,0.78,scattered clouds
496,Kungurtug,RU,50.5994,97.5228,7.74,85,4,2.01,clear sky
497,Guadalajara,MX,20.6667,-103.3333,88.0,8,1,8.05,clear sky
498,Port Keats,AU,-14.25,129.55,84.15,78,66,4.61,broken clouds
499,Anloga,GH,5.7947,0.8973,84.2,84,20,13.8,few clouds
500,Mecca,SA,21.4267,39.8261,74.86,55,0,1.92,clear sky
501,Jiaohe,CN,43.7286,127.3447,15.21,89,0,1.16,clear sky
502,Samur,RU,41.8253,48.486,32.92,85,62,6.15,broken clouds
503,Belyy Yar,RU,53.6039,91.3903,12.2,85,0,2.24,clear sky
504,Port Augusta,AU,-32.5,137.7667,66.2,82,40,13.8,moderate rain
505,Cheremshanka,RU,56.1192,60.268,-3.48,93,55,5.97,broken clouds
506,Sompeta,IN,18.9333,84.6,72.64,68,0,7.99,clear sky
507,Katobu,ID,-4.9408,122.5276,74.75,92,100,5.82,light rain
508,Praia,CV,14.9215,-23.5087,68.0,77,0,20.71,clear sky
509,Praxedis Guerrero,MX,31.3667,-106.0167,72.0,19,75,3.33,broken clouds
510,Dabhol,IN,17.6,73.1667,72.12,47,0,5.93,clear sky
511,Bage,BR,-31.3314,-54.1069,75.2,57,0,4.61,clear sky
512,Shubarkuduk,KZ,49.1447,56.4872,5.34,89,12,6.91,few clouds
513,Kidal,ML,18.4411,1.4078,79.48,16,94,4.65,overcast clouds
514,Maragogi,BR,-9.0122,-35.2225,78.87,81,0,9.01,clear sky
515,Matnog,PH,12.5878,124.0875,79.34,79,100,14.7,overcast clouds
516,Paka,MY,4.6374,103.4368,75.2,94,100,2.3,overcast clouds
517,Snyder,US,32.7179,-100.9176,64.4,34,1,11.5,clear sky
518,Ryotsu,JP,38.0833,138.4333,33.8,86,75,3.44,broken clouds
519,Hokitika,NZ,-42.7167,170.9667,56.43,72,100,4.14,overcast clouds
520,Ayagoz,KZ,47.9714,80.4392,21.72,94,99,6.35,overcast clouds
521,Qaqortoq,GL,60.7167,-46.0333,30.2,86,75,6.91,light snow
522,Tayu,ID,-6.5397,111.0518,76.95,86,100,8.79,overcast clouds
523,Novyy Urgal,RU,51.0736,132.5642,-6.11,90,99,0.69,overcast clouds
524,Inzhavino,RU,52.3185,42.4937,28.87,97,100,19.19,light snow
525,Aguada De Pasajeros,CU,22.385,-80.8508,80.6,54,72,16.11,moderate rain
526,Tabas,IR,33.5959,56.9244,53.8,36,0,1.92,clear sky
527,Flinders,AU,-34.5833,150.8552,75.99,83,55,1.01,broken clouds
528,Ekibastuz,KZ,51.6667,75.3667,25.63,92,100,19.48,overcast clouds
529,Pir,RO,47.4667,22.3667,28.4,80,0,8.05,light snow
530,Lukulu,ZM,-14.3707,23.242,64.09,90,18,2.82,few clouds
531,Ardakan,IR,32.31,54.0175,53.6,24,0,4.61,clear sky
532,Chemin Grenier,MU,-20.4872,57.4656,77.0,88,40,5.75,light rain
533,Solnechnyy,RU,50.7214,136.6319,5.13,86,0,3.22,clear sky
534,Dargaville,NZ,-35.9333,173.8833,66.36,59,85,13.18,overcast clouds
535,Kruisfontein,ZA,-34.0033,24.7314,64.99,91,54,1.99,broken clouds
536,Bonthe,SL,7.5264,-12.505,78.67,87,2,6.15,clear sky
537,Mehamn,NO,71.0357,27.8492,17.6,79,75,8.05,broken clouds
538,Coquimbo,CL,-29.9533,-71.3436,62.6,88,75,10.36,broken clouds
539,Balakhta,RU,55.38,91.6,3.47,87,12,3.02,few clouds
540,Baker City,US,44.7749,-117.8344,51.8,35,90,9.22,overcast clouds
541,Yashkul,RU,46.1711,45.3435,31.12,83,2,11.92,clear sky
542,Makinsk,KZ,52.6292,70.4169,27.7,98,100,22.77,snow
543,Bunia,CD,1.5667,30.25,63.37,90,52,3.98,broken clouds
544,Tigil,RU,57.8,158.6667,-11.94,88,88,6.71,overcast clouds
545,Alta Floresta,BR,-9.8756,-56.0861,74.84,93,92,1.03,heavy intensity rain
546,Tonk,IN,26.1667,75.7833,69.03,29,0,7.87,clear sky
547,Ikungi,TZ,-5.1333,34.7667,60.84,98,99,4.72,light rain
548,Jacmel,HT,18.2342,-72.5347,82.4,69,20,9.22,few clouds
549,Kikwit,CD,-5.041,18.8162,69.1,93,81,2.57,broken clouds
550,Coihaique,CL,-45.5752,-72.0662,53.6,47,40,6.91,scattered clouds
551,Zabid,YE,14.1951,43.3152,80.31,45,0,5.57,clear sky
552,Novyye Gorki,RU,56.7253,41.0601,12.87,96,99,4.94,light snow
553,Maldonado,UY,-34.6667,-54.9167,73.4,78,0,10.36,clear sky
554,Hauterive,FR,46.0901,3.4459,43.0,87,75,2.3,broken clouds
555,Bosaso,SO,11.2842,49.1816,74.16,75,49,2.26,scattered clouds
556,Beringovskiy,RU,63.05,179.3167,20.01,94,44,23.11,scattered clouds
557,Alibag,IN,18.6411,72.8792,77.0,44,0,9.1,smoke
558,Nouakchott,MR,18.0858,-15.9785,66.2,82,24,13.8,few clouds
559,Marabba,SD,12.35,32.1833,77.11,17,62,11.56,broken clouds
560,Nadym,RU,65.5333,72.5167,-8.1,91,100,8.48,overcast clouds
561,Piddig,PH,18.1655,120.7175,71.6,94,20,2.3,few clouds
562,Toora-Khem,RU,52.4675,96.11,11.37,92,91,1.77,overcast clouds
563,Huntsville,US,34.7304,-86.5861,60.8,25,1,8.05,clear sky
564,Raudeberg,NO,61.9875,5.1352,30.99,90,92,8.08,overcast clouds
565,Ambunti,PG,-4.2365,142.8448,73.98,98,100,0.69,moderate rain
566,Moranbah,AU,-22.0016,148.0466,78.53,64,41,10.8,scattered clouds
567,Guanica,PR,17.9716,-66.908,80.01,79,0,1.99,clear sky
568,Coahuayana,MX,18.7333,-103.6833,84.2,45,1,11.5,clear sky
569,Alausi,EC,-2.2,-78.8333,51.57,92,97,0.45,moderate rain
570,Waipawa,NZ,-41.4122,175.5153,62.01,72,75,10.36,broken clouds
571,Grindavik,IS,63.8424,-22.4338,41.0,93,90,18.41,overcast clouds
572,Mugur-Aksy,RU,50.35,90.5,9.52,71,89,4.65,overcast clouds
573,Boa Viagem,BR,-5.1275,-39.7322,77.9,68,75,4.56,broken clouds
574,Macrohon,PH,10.0797,124.9431,78.93,79,76,7.92,broken clouds
575,Bowen,AU,-20.0167,148.2333,77.0,83,28,10.02,scattered clouds
576,Rocha,UY,-34.4833,-54.3333,66.36,87,3,7.99,clear sky
577,Mata,PT,40.683,-7.4592,48.0,90,1,5.01,clear sky
578,Astoria,US,46.1879,-123.8313,48.0,66,20,18.41,few clouds
579,Banamba,ML,13.55,-7.45,85.73,28,49,8.34,scattered clouds
580,Taga,RO,46.95,24.05,24.8,74,0,5.75,clear sky
581,Opuwo,NA,-18.0607,13.84,68.47,50,18,4.38,few clouds
582,Toowoomba,AU,-27.55,151.9667,75.2,64,75,12.66,broken clouds
583,Bestobe,KZ,52.4994,73.0975,26.62,94,100,23.26,overcast clouds
584,Pevek,RU,69.7008,170.3133,-16.82,88,100,19.24,overcast clouds
585,Sosnovo-Ozerskoye,RU,52.5249,111.5418,12.51,96,100,7.54,overcast clouds
586,Vaitape,PF,-16.5167,-151.75,82.36,78,100,20.92,overcast clouds
587,Miyang,CN,24.4042,103.4428,50.07,88,1,3.4,clear sky
588,Jiehu,CN,35.5428,118.455,36.36,76,99,2.48,overcast clouds
589,Davila,PH,18.4726,120.5763,71.6,94,20,2.3,few clouds
590,Bonavista,CA,48.6499,-53.1147,28.0,80,24,6.91,few clouds
591,Namatanai,PG,-3.6667,152.4333,80.62,78,100,7.47,moderate rain
592,Khani,GE,41.9563,42.9566,37.4,93,75,2.3,broken clouds
593,Macamic,CA,48.7502,-78.9996,15.8,27,20,4.61,few clouds
594,Bajil,YE,15.0584,43.2851,79.34,56,0,2.77,clear sky
595,Santiago Del Estero,AR,-27.7951,-64.2615,80.98,38,0,2.57,clear sky
596,Phuket,TH,8.0,98.25,75.2,88,20,2.3,few clouds
597,Comodoro Rivadavia,AR,-45.8667,-67.5,60.8,44,20,20.71,few clouds
598,Crotone,IT,39.0851,17.1178,44.01,81,59,2.21,broken clouds
599,Samana,DO,19.2056,-69.3369,84.2,79,20,3.2,few clouds
600,Mazatlan,MX,23.2167,-106.4167,78.8,41,1,8.05,clear sky
601,San Policarpo,PH,12.1791,125.5072,80.11,81,84,15.48,broken clouds
602,Didam,NL,51.9372,6.1276,37.0,80,90,1.14,overcast clouds
603,Marawi,PH,7.9986,124.2928,73.0,89,93,7.0,overcast clouds
604,Dali,CN,25.7,100.1833,42.8,79,0,3.6,clear sky
605,Mutata,CO,7.2441,-76.4356,78.24,84,97,2.73,moderate rain
606,Alekseyevsk,RU,57.8406,108.3492,15.3,94,57,10.98,broken clouds
607,Kantunilkin,MX,21.0917,-87.45,78.8,57,75,12.66,broken clouds
608,Murdochville,CA,48.9583,-65.5006,24.8,68,10,19.57,clear sky
609,Rajauri,IN,33.3833,74.3,55.35,48,31,5.53,scattered clouds
610,Trairi,BR,-3.2778,-39.2689,77.86,88,71,9.46,broken clouds
611,Sisimiut,GL,66.9395,-53.6735,12.88,92,97,13.56,overcast clouds
612,Saint-Denis,FR,48.9167,2.3333,39.0,75,0,2.3,clear sky
613,Iki-Burul,RU,45.8208,44.6472,26.6,59,2,15.66,clear sky
614,Shelburne,CA,44.0787,-80.2041,23.0,58,1,4.61,clear sky
615,Pokaran,IN,26.9167,71.9167,71.01,55,0,10.04,clear sky
616,Channel-Port Aux Basques,CA,47.5702,-59.1367,22.77,92,96,13.42,overcast clouds
617,Bubaque,GW,11.2833,-15.8333,76.12,69,8,14.92,clear sky
618,Moravsky Beroun,CZ,49.7937,17.4421,27.0,68,19,7.0,few clouds
619,Lakes Entrance,AU,-37.8811,147.981,69.01,62,100,1.01,overcast clouds
620,Vardo,NO,70.3705,31.1107,17.6,86,20,8.05,few clouds
621,Ishigaki,JP,24.3448,124.1572,68.0,94,75,13.8,broken clouds
622,Suba,PH,10.8438,121.0102,80.85,78,87,24.67,overcast clouds
623,Orotukan,RU,62.2667,151.7,-19.08,83,89,2.82,overcast clouds
624,Dingle,PH,10.9995,122.6711,75.61,86,97,8.48,overcast clouds
625,Bafq,IR,31.6128,55.4107,55.98,32,0,1.88,clear sky
626,Lienz,AT,46.8289,12.769,35.01,94,20,3.96,few clouds
627,Necochea,AR,-38.5473,-58.7368,68.0,87,53,5.01,moderate rain
628,Zeya,RU,53.75,127.2667,0.5,91,100,5.28,overcast clouds
629,Curillo,CO,1.0333,-75.9191,73.65,91,99,3.91,overcast clouds
630,Penzance,GB,50.1186,-5.5371,39.0,75,90,8.05,overcast clouds
631,Menongue,AO,-14.6585,17.691,65.88,67,54,2.21,broken clouds
632,Trapani,IT,37.8333,12.6667,53.6,100,20,8.05,few clouds
633,Laguna,US,38.421,-121.4238,64.0,36,1,6.91,clear sky
634,Alto Longa,BR,-5.2511,-42.2103,78.12,78,81,3.62,light rain
635,Albertville,US,34.2676,-86.2089,60.8,25,1,6.91,clear sky
636,Whitehaven,GB,54.549,-3.5841,41.0,81,89,7.61,overcast clouds
637,Vallenar,CL,-28.5708,-70.7581,75.36,49,0,5.17,clear sky
638,Acarau,BR,-2.8856,-40.12,79.38,84,97,11.3,overcast clouds
639,Semey,KZ,50.4111,80.2275,15.73,92,66,10.02,broken clouds
640,Erzin,TR,36.9559,36.2,55.0,83,54,1.99,broken clouds
641,Usinsk,RU,65.9939,57.5281,-22.88,87,46,5.41,scattered clouds
642,Rio Grande,BR,-32.035,-52.0986,71.71,78,3,10.83,clear sky
643,Mporokoso,ZM,-9.3727,30.125,61.66,95,100,2.33,overcast clouds
644,Pandan Niog,PH,6.2282,120.5631,81.46,79,99,14.41,overcast clouds
645,Vagay,RU,57.9375,69.0217,13.06,96,100,8.28,light snow
646,Narva-Joesuu,EE,59.4589,28.0408,19.08,95,98,15.64,overcast clouds
647,Padang,ID,-0.9492,100.3543,73.4,94,20,3.44,few clouds
648,Lakatoro,VU,-16.0999,167.4164,82.99,72,83,7.63,broken clouds
649,Hamilton,US,39.1834,-84.5333,48.99,20,20,5.75,few clouds
650,Winfield,US,37.2398,-96.9956,66.2,26,1,20.71,clear sky
651,Richards Bay,ZA,-28.783,32.0377,73.74,81,96,8.43,overcast clouds
652,Uray,RU,60.1247,64.7758,-3.05,93,97,4.25,overcast clouds
653,Zhigansk,RU,66.7697,123.3711,-11.83,89,100,10.04,overcast clouds
654,Tiruvalla,IN,9.3833,76.5667,74.57,92,4,2.68,clear sky
655,Neiafu,TO,-18.65,-173.9833,84.2,84,75,6.91,broken clouds
656,Isla Mujeres,MX,21.2311,-86.731,78.8,57,75,12.66,broken clouds
657,Wanning,CN,18.8003,110.3967,71.65,92,26,5.97,scattered clouds
658,Broken Hill,AU,-31.95,141.4333,73.4,35,40,8.05,scattered clouds
659,Krasnomayskiy,RU,57.6194,34.4099,18.79,96,96,13.06,light snow
660,Plettenberg Bay,ZA,-34.0527,23.3716,63.73,85,94,5.95,overcast clouds
661,Iberia,US,29.9502,-91.7507,68.0,21,1,10.36,clear sky
662,Porto Santo,PT,33.072,-16.3415,60.8,94,75,12.66,broken clouds
663,Colomi,BO,-17.35,-65.8667,77.0,27,20,10.36,few clouds
664,Mbanza-Ngungu,CD,-5.25,14.8667,68.54,93,88,1.63,overcast clouds
665,Kinsale,IE,51.7075,-8.5306,41.0,93,75,4.61,broken clouds
666,Linares,CL,-35.85,-71.6,82.33,36,21,12.03,few clouds
667,Mastic Beach,US,40.7668,-72.8521,37.4,35,1,10.36,clear sky
668,Avera,US,33.194,-82.5271,57.2,19,1,6.91,clear sky
669,Otjimbingwe,NA,-22.35,16.1333,72.55,41,9,1.45,clear sky
670,Nagapattinam,IN,10.7667,79.8333,76.69,90,6,6.8,clear sky
671,Shebunino,RU,46.4339,141.8603,24.58,90,85,10.58,overcast clouds
672,Mbandaka,CD,0.0487,18.2603,73.38,93,100,3.91,overcast clouds
673,Chontalpa,MX,17.7,-93.5167,69.82,89,100,7.0,overcast clouds
674,Marsh Harbour,BS,26.5412,-77.0636,67.87,73,56,23.33,broken clouds
675,Callaguip,PH,18.0714,120.4867,71.6,94,20,2.3,few clouds
676,Tsagan Aman,RU,47.5639,46.7218,28.0,72,21,18.34,few clouds
677,Khartoum,SD,15.5518,32.5324,81.0,20,0,14.52,clear sky
678,Pundaguitan,PH,6.3711,126.1689,79.83,77,100,8.23,overcast clouds
679,Kolda,SN,12.8833,-14.95,78.96,28,10,5.68,clear sky
680,Coos Bay,US,43.3665,-124.2179,52.0,50,75,12.66,broken clouds
681,Mitsamiouli,KM,-11.3847,43.2844,81.45,76,87,11.07,overcast clouds
682,Vyazma,RU,55.2104,34.2951,18.91,96,68,12.3,broken clouds
683,Troitsko-Pechorsk,RU,62.7084,56.1964,-11.4,90,84,2.19,broken clouds
684,Aquiraz,BR,-3.9014,-38.3911,81.0,89,20,3.44,few clouds
685,Anaconda,US,46.1285,-112.9423,42.8,39,75,8.05,broken clouds
